Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,126.769997,127.239998,125.879997,126.440002,122.962166,3707000
2019-04-23,126.680000,127.540001,126.120003,127.089996,123.594284,4464100
2019-04-24,127.410004,127.980003,126.669998,126.919998,123.428970,3517200
2019-04-25,125.650002,126.400002,125.180000,126.129997,122.660698,4433700
2019-04-26,126.519997,127.250000,126.120003,126.400002,122.923264,3033800
2019-04-29,126.139999,126.959999,126.019997,126.690002,123.205292,2793400
2019-04-30,127.050003,128.389999,126.339996,128.050003,124.527885,4963600
2019-05-01,127.849998,128.000000,127.010002,127.239998,123.740158,3810800
2019-05-02,127.239998,127.550003,126.169998,126.830002,123.341446,2875900
2019-05-03,127.099998,128.179993,126.919998,127.669998,124.158333,2854900
2019-05-06,127.300003,127.629997,126.760002,127.269997,123.769325,2883900
2019-05-07,126.639999,126.949997,125.180000,125.980003,122.514816,3558900
2019-05-08,125.800003,126.739998,124.949997,126.019997,122.553711,3844700
2019-05-09,125.769997,126.540001,124.849998,126.050003,122.582901,3127200
2019-05-10,126.139999,128.279999,125.620003,128.009995,124.488976,3720400
2019-05-13,127.019997,127.940002,126.629997,127.160004,123.662361,4297200
2019-05-14,127.559998,128.509995,127.290001,127.410004,123.905487,5150300
2019-05-15,127.099998,129.869995,127.099998,129.350006,125.792130,3751900
2019-05-16,129.369995,130.750000,128.759995,130.270004,126.686829,4812900
2019-05-17,129.919998,130.869995,129.649994,130.509995,126.920212,4011700
2019-05-20,130.039993,130.449997,129.550003,129.990005,126.414520,3965600
2019-05-21,130.580002,130.580002,128.850006,129.050003,125.500381,4080800
2019-05-22,129.100006,130.639999,128.949997,130.070007,126.492332,3588000
2019-05-23,129.600006,130.899994,129.509995,129.970001,126.395081,3901400
2019-05-24,130.330002,130.479996,128.960007,129.500000,125.937996,2702700
2019-05-28,129.500000,129.899994,127.360001,127.629997,124.119431,8806000
2019-05-29,127.580002,128.309998,126.839996,128.169998,124.644585,5502700
2019-05-30,128.149994,128.910004,127.779999,128.610001,125.072479,2710300
2019-05-31,128.000000,128.449997,126.989998,128.000000,124.479256,4191200
2019-06-03,127.860001,129.160004,127.489998,128.979996,125.432297,3588700
2019-06-04,129.750000,129.809998,128.020004,129.070007,125.519836,4242400
2019-06-05,129.220001,131.600006,128.860001,131.389999,127.776009,5084200
2019-06-06,131.080002,132.270004,130.559998,131.979996,129.289505,5528000
2019-06-07,132.839996,134.710007,132.589996,133.470001,130.749146,6332700
2019-06-10,133.179993,133.679993,132.360001,133.589996,130.866684,2957900
2019-06-11,134.059998,134.339996,132.690002,133.199997,130.484650,3553600
2019-06-12,134.009995,134.440002,132.660004,133.139999,130.425858,3302800
2019-06-13,133.449997,133.789993,131.850006,132.940002,130.229950,2851400
