Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,84.139999,85.389999,83.910004,84.290001,79.155930,3530300
2019-04-23,84.400002,85.070000,83.919998,84.910004,79.738167,6397600
2019-04-24,84.730003,84.830002,83.169998,84.449997,79.306183,4716500
2019-04-25,83.449997,83.900002,82.449997,83.589996,78.498566,5241400
2019-04-26,83.940002,85.129997,83.889999,84.760002,79.597305,3930300
2019-04-29,84.669998,85.300003,84.389999,84.900002,79.728783,4416700
2019-04-30,84.830002,87.529999,84.570000,86.559998,81.287666,5640300
2019-05-01,87.050003,87.129997,85.680000,85.779999,80.555168,3655700
2019-05-02,85.419998,86.730003,84.709999,84.919998,79.747559,2852800
2019-05-03,85.510002,85.949997,84.919998,85.699997,80.480049,2738800
2019-05-06,85.220001,85.889999,84.459999,85.120003,79.935379,3307900
2019-05-07,84.610001,84.839996,83.029999,84.430000,79.287407,4804400
2019-05-08,84.220001,84.550003,83.360001,83.809998,78.705162,3224000
2019-05-09,83.379997,84.230003,82.669998,83.930000,78.817856,3503200
2019-05-10,83.440002,84.809998,82.599998,84.540001,79.390709,3318400
2019-05-13,83.849998,83.879997,83.129997,83.699997,78.601868,2491200
2019-05-14,83.290001,85.260002,83.070000,84.089996,78.968109,3157100
2019-05-15,83.739998,85.580002,83.510002,85.339996,80.141968,3223700
2019-05-16,85.349998,86.089996,84.940002,85.510002,80.301620,2928000
2019-05-17,85.739998,87.199997,84.879997,86.809998,81.522430,3886200
2019-05-20,86.570000,87.570000,85.720001,86.230003,80.977768,3131300
2019-05-21,86.449997,86.699997,85.629997,85.760002,80.536400,3165300
2019-05-22,85.370003,85.959999,84.730003,85.489998,80.282837,2886000
2019-05-23,85.489998,86.279999,85.360001,86.239998,80.987160,2814700
2019-05-24,86.220001,86.220001,83.830002,84.639999,79.484612,3283900
2019-05-28,84.019997,84.019997,80.919998,81.550003,76.582825,8499900
2019-05-29,80.739998,81.720001,80.699997,81.139999,76.197792,4282100
2019-05-30,81.320000,81.559998,79.349998,79.599998,74.751595,3827700
2019-05-31,79.309998,79.860001,76.989998,77.129997,72.432045,6420800
2019-06-03,77.510002,78.639999,76.870003,78.610001,73.821892,5160200
2019-06-04,79.150002,79.489998,78.169998,78.500000,73.718597,3850900
2019-06-05,78.949997,79.000000,76.650002,77.250000,72.544739,5201800
2019-06-06,77.550003,78.680000,77.110001,77.199997,72.497780,4730500
2019-06-07,77.820000,78.769997,77.570000,78.169998,73.408691,4590000
2019-06-10,78.150002,78.389999,76.639999,76.959999,72.272392,4617000
2019-06-11,77.169998,78.550003,77.000000,78.139999,73.380524,4607100
2019-06-12,77.739998,78.410004,77.000000,77.209999,72.507164,3147000
2019-06-13,77.279999,77.779999,77.070000,77.589996,72.864014,3555700
2019-06-14,77.800003,78.370003,77.040001,77.199997,72.497780,5521300
2019-06-17,77.010002,78.629997,76.919998,77.989998,73.239655,4917100
2019-06-18,78.260002,78.360001,76.239998,77.110001,72.413261,5186100
2019-06-19,77.580002,77.599998,76.080002,76.650002,71.981277,5512300
2019-06-20,76.129997,77.419998,75.580002,77.180000,73.573242,7404800
2019-06-21,77.250000,79.220001,76.379997,79.220001,75.517906,17187700
2019-06-24,78.599998,79.360001,77.699997,77.830002,74.192863,6912100
2019-06-25,78.000000,79.050003,77.419998,78.820000,75.136604,5568500
2019-06-26,78.900002,78.900002,77.199997,77.379997,73.763893,6268500
2019-06-27,77.500000,78.260002,77.279999,77.919998,74.278648,3951500
2019-06-28,78.220001,78.570000,77.650002,78.529999,74.860146,8436200
2019-07-01,78.800003,78.949997,77.830002,77.980003,74.335861,4227600
2019-07-02,78.360001,79.820000,77.959999,79.750000,76.023140,4015200
2019-07-03,79.980003,80.660004,79.430000,80.629997,76.862007,3860900
2019-07-05,80.349998,80.419998,78.459999,80.120003,76.375854,3425200
2019-07-08,80.250000,80.870003,79.519997,79.610001,75.889679,3203300
2019-07-09,79.639999,80.209999,78.940002,79.440002,75.727623,3579300
2019-07-10,79.360001,80.379997,79.269997,80.279999,76.528366,4297100
2019-07-11,80.430000,81.779999,80.110001,81.260002,77.462578,4381000
2019-07-12,81.550003,82.110001,81.430000,81.889999,78.063133,4257100
2019-07-15,82.000000,82.190002,81.080002,81.470001,77.662758,5325300
2019-07-16,81.269997,81.680000,80.949997,81.580002,77.767616,3071400
2019-07-17,81.500000,81.940002,80.849998,81.050003,77.262383,2929600
