Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,73.160004,73.809998,72.739998,73.459999,71.407288,13882100
2019-04-23,73.699997,75.250000,73.400002,74.599998,72.515427,18398400
2019-04-24,74.730003,75.110001,73.980003,74.730003,72.641800,12193800
2019-04-25,74.580002,76.820000,74.459999,76.339996,74.206810,13353200
2019-04-26,76.639999,76.989998,76.089996,76.629997,74.488701,8481100
2019-04-29,76.589996,77.180000,76.480003,76.779999,74.634514,7056600
2019-04-30,77.559998,78.900002,76.000000,78.709999,76.510590,10752900
2019-05-01,78.690002,79.730003,78.430000,78.720001,76.520302,14588400
2019-05-02,78.610001,79.830002,78.610001,79.519997,77.297943,11048800
2019-05-03,79.540001,80.139999,79.250000,80.000000,77.764542,7578800
2019-05-06,78.529999,79.790001,78.300003,79.480003,77.259064,9452800
2019-05-07,78.889999,79.290001,77.419998,77.900002,75.723221,10041400
2019-05-08,78.330002,78.709999,77.900002,78.180000,75.995392,10083500
2019-05-09,77.680000,78.510002,77.239998,78.330002,76.141205,7734600
2019-05-10,78.080002,78.330002,76.809998,78.190002,76.005112,8613700
2019-05-13,76.820000,77.529999,76.820000,77.169998,75.013611,9200100
2019-05-14,77.620003,78.080002,77.360001,77.419998,75.256630,7742200
2019-05-15,76.870003,77.879997,76.800003,77.550003,75.383003,6950900
2019-05-16,77.769997,79.889999,77.730003,79.129997,76.918846,9456900
2019-05-17,78.410004,79.070000,77.849998,78.720001,76.520302,7881400
2019-05-20,78.360001,79.269997,78.250000,78.879997,76.675835,7901900
2019-05-21,79.080002,79.730003,78.529999,79.500000,77.278503,10375700
2019-05-22,79.349998,81.150002,79.309998,80.980003,78.717155,12873900
2019-05-23,80.599998,81.190002,80.410004,81.019997,78.756035,9381200
2019-05-24,81.300003,81.940002,81.110001,81.169998,78.901840,5793500
2019-05-28,81.379997,81.940002,80.230003,80.260002,78.017281,13148600
2019-05-29,80.120003,80.370003,78.750000,79.360001,77.142418,10762300
2019-05-30,79.559998,79.820000,79.190002,79.680000,77.453476,7141000
2019-05-31,79.330002,79.919998,78.800003,79.209999,76.996613,6815600
2019-06-03,79.650002,80.919998,79.519997,80.260002,78.017281,8795900
2019-06-04,80.750000,81.330002,80.110001,81.080002,78.814369,8939700
2019-06-05,81.379997,82.269997,81.080002,81.690002,79.407318,9372100
2019-06-06,82.160004,82.440002,81.430000,81.440002,79.164299,10872100
2019-06-07,81.820000,82.879997,81.820000,82.459999,80.155792,8394500
2019-06-10,82.680000,82.680000,81.650002,82.480003,80.175240,7191100
2019-06-11,82.889999,83.410004,82.449997,82.980003,80.661270,7432900
2019-06-12,83.139999,84.269997,83.139999,83.709999,81.370872,10551300
2019-06-13,84.059998,84.180000,82.529999,82.900002,80.583504,9727100
2019-06-14,82.709999,83.370003,82.459999,82.779999,81.004280,7624000
2019-06-17,82.699997,83.330002,82.529999,83.300003,81.513123,6132900
2019-06-18,83.230003,84.669998,83.230003,84.489998,82.677597,10901800
2019-06-19,84.250000,85.559998,84.209999,85.360001,83.528931,9375400
2019-06-20,85.980003,86.500000,84.320000,84.599998,82.785233,11918400
2019-06-21,84.440002,84.769997,83.639999,84.570000,82.755875,14345700
2019-06-24,84.970001,86.029999,84.739998,85.510002,83.675720,7530000
2019-06-25,85.550003,86.260002,84.809998,85.239998,83.411507,8920700
2019-06-26,85.180000,85.199997,83.089996,83.540001,81.747978,12027100
2019-06-27,83.669998,84.690002,83.400002,83.830002,82.031761,11184800
2019-06-28,83.970001,84.459999,82.980003,83.849998,82.051315,44546600
2019-07-01,84.330002,84.930000,83.889999,84.750000,82.932014,9812700
2019-07-02,84.459999,85.510002,84.099998,85.510002,83.675720,9906100
2019-07-03,86.059998,87.070000,85.989998,86.900002,85.035904,6234000
2019-07-05,86.680000,86.800003,85.489998,85.599998,83.763786,8365800
2019-07-08,85.010002,85.500000,83.500000,84.040001,82.237251,13066100
2019-07-09,84.239998,85.209999,84.089996,84.860001,83.039665,8101900
2019-07-10,84.800003,85.110001,84.349998,84.820000,83.000519,5721500
2019-07-11,83.500000,83.669998,79.779999,81.000000,79.262459,21131800
2019-07-12,80.849998,80.900002,78.629997,79.730003,78.019707,18044500
2019-07-15,80.599998,81.269997,80.120003,80.959999,79.223320,10422300
2019-07-16,81.320000,81.779999,80.889999,81.589996,79.839798,8061700
2019-07-17,81.959999,82.339996,81.580002,81.919998,80.162727,9397900
2019-07-18,82.410004,82.959999,81.599998,82.690002,80.916214,8084600
2019-07-19,82.699997,82.820000,81.150002,81.389999,79.644089,11501700
2019-07-22,81.680000,81.820000,81.050003,81.209999,79.467957,6929100
2019-07-23,81.480003,82.430000,80.889999,82.029999,80.270363,7080600
2019-07-24,82.000000,82.309998,81.120003,81.750000,79.996368,7366600
2019-07-25,81.449997,83.059998,81.050003,81.750000,79.996368,9227200
2019-07-26,81.580002,81.629997,80.910004,81.430000,79.683228,7289100
2019-07-29,82.099998,82.800003,81.610001,82.489998,80.720497,10614200
2019-07-30,83.989998,85.169998,82.820000,83.269997,81.483765,13632600
2019-07-31,82.900002,84.650002,82.839996,82.989998,81.209778,11873500
2019-08-01,83.059998,84.500000,82.639999,83.690002,81.894760,10066800
2019-08-02,83.879997,84.769997,83.550003,84.470001,82.658028,10413900
